"report_date","asin","cost","clicks","impressions"
"2021-12-21","C00VW4SYQ0","2.22",6,179
"2021-12-21","C00VW4SYQ0","0.13",1,50
"2021-12-21","C00VW4SYQ0","1.23",5,575
"2021-12-22","C00VW4SYQ0","6.87",15,1112
"2021-12-22","C00VW4SYQ0","0.71",4,206
"2021-12-22","C00VW4SYQ0","0.74",2,560
"2021-12-23","C00VW4SYQ0","9.93",21,796
"2021-12-23","C00VW4SYQ0","0.92",1,6
"2021-12-23","C00VW4SYQ0","0.78",2,129
"2021-12-23","C00VW4SYQ0","1.25",2,384
"2021-12-24","C00VW4SYQ0","6.80",13,368
"2021-12-24","C00VW4SYQ0","1.01",1,22
"2021-12-24","C00VW4SYQ0","0.58",3,87
"2021-12-25","C00VW4SYQ0","13.02",32,1245
"2021-12-25","C00VW4SYQ0","1.87",2,71
"2021-12-25","C00VW4SYQ0","6.50",11,868
"2021-12-25","C00VW4SYQ0","0.17",1,154
"2021-12-25","C00VW4SYQ0","3.22",6,1521
"2021-12-26","C00VW4SYQ0","19.08",31,1503
"2021-12-26","C00VW4SYQ0","1.21",1,8
"2021-12-26","C00VW4SYQ0","1.82",4,1022
"2021-12-26","C00VW4SYQ0","0.07",1,135
"2021-12-26","C00VW4SYQ0","3.90",8,1367
"2021-12-27","C00VW4SYQ0","15.24",37,1601
"2021-12-27","C00VW4SYQ0","0.52",1,103
"2021-12-27","C00VW4SYQ0","3.12",6,718
"2021-12-27","C00VW4SYQ0","0.18",1,190
"2021-12-27","C00VW4SYQ0","6.67",14,1631
"2021-12-28","C00VW4SYQ0","31.24",58,1999
"2021-12-28","C00VW4SYQ0","1.60",1,8
"2021-12-28","C00VW4SYQ0","8.21",24,1396
"2021-12-28","C00VW4SYQ0","4.35",12,2548
"2021-12-29","C00VW4SYQ0","12.26",29,1368
"2021-12-29","C00VW4SYQ0","1.62",1,79
"2021-12-29","C00VW4SYQ0","1.38",3,402
"2021-12-29","C00VW4SYQ0","4.06",10,1075
"2021-12-30","C00VW4SYQ0","22.24",56,1653
"2021-12-30","C00VW4SYQ0","0.49",1,27
"2021-12-30","C00VW4SYQ0","2.14",6,374
"2021-12-30","C00VW4SYQ0","0.05",1,142
"2021-12-30","C00VW4SYQ0","0.29",1,621
"2021-12-31","C00VW4SYQ0","13.85",31,1499
"2021-12-31","C00VW4SYQ0","0.49",1,25
"2021-12-31","C00VW4SYQ0","0.49",1,271
"2021-12-31","C00VW4SYQ0","3.06",7,791
"2022-01-01","C00VW4SYQ0","16.59",36,2187
"2022-01-01","C00VW4SYQ0","1.24",2,92
"2022-01-01","C00VW4SYQ0","2.41",7,384
"2022-01-01","C00VW4SYQ0","6.15",12,1030
"2022-01-02","C00VW4SYQ0","24.81",60,2952
"2022-01-02","C00VW4SYQ0","0.56",1,11
"2022-01-02","C00VW4SYQ0","2.50",5,398
"2022-01-02","C00VW4SYQ0","3.26",10,1682
"2022-01-03","C00VW4SYQ0","26.00",55,2655
"2022-01-03","C00VW4SYQ0","1.31",2,12
"2022-01-03","C00VW4SYQ0","0.72",2,235
"2022-01-03","C00VW4SYQ0","0.03",1,136
"2022-01-03","C00VW4SYQ0","6.96",14,1921
"2022-01-04","C00VW4SYQ0","30.10",54,2391
"2022-01-04","C00VW4SYQ0","5.42",12,328
"2022-01-04","C00VW4SYQ0","3.08",7,1460
"2022-01-05","C00VW4SYQ0","25.27",47,2259
"2022-01-05","C00VW4SYQ0","0.90",1,8
"2022-01-05","C00VW4SYQ0","1.23",4,280
"2022-01-05","C00VW4SYQ0","0.10",1,103
"2022-01-05","C00VW4SYQ0","2.95",8,1467
"2022-01-06","C00VW4SYQ0","20.16",47,2296
"2022-01-06","C00VW4SYQ0","1.20",1,48
"2022-01-06","C00VW4SYQ0","3.45",6,420
"2022-01-06","C00VW4SYQ0","0.20",1,89
"2022-01-06","C00VW4SYQ0","3.11",7,1103
"2022-01-07","C00VW4SYQ0","18.95",30,2129
"2022-01-07","C00VW4SYQ0","1.44",1,9
"2022-01-07","C00VW4SYQ0","3.10",11,376
"2022-01-07","C00VW4SYQ0","5.15",15,1325
"2022-01-08","C00VW4SYQ0","17.48",48,2634
"2022-01-08","C00VW4SYQ0","1.51",2,13
"2022-01-08","C00VW4SYQ0","3.47",8,399
"2022-01-08","C00VW4SYQ0","0.15",1,155
"2022-01-08","C00VW4SYQ0","7.88",18,1894
"2022-01-09","C00VW4SYQ0","18.92",31,2101
"2022-01-09","C00VW4SYQ0","0.91",1,46
"2022-01-09","C00VW4SYQ0","2.50",9,420
"2022-01-09","C00VW4SYQ0","2.75",8,1233
"2022-01-10","C00VW4SYQ0","22.59",59,2715
"2022-01-10","C00VW4SYQ0","1.00",1,156
"2022-01-10","C00VW4SYQ0","4.61",9,672
"2022-01-10","C00VW4SYQ0","10.41",23,1608
"2022-01-11","C00VW4SYQ0","21.75",50,2470
"2022-01-11","C00VW4SYQ0","1.79",2,27
"2022-01-11","C00VW4SYQ0","1.68",6,409
"2022-01-11","C00VW4SYQ0","5.46",12,1572
"2022-01-12","C00VW4SYQ0","15.89",52,2891
"2022-01-12","C00VW4SYQ0","2.00",1,35
"2022-01-12","C00VW4SYQ0","3.32",13,413
"2022-01-12","C00VW4SYQ0","0.13",2,120
"2022-01-12","C00VW4SYQ0","6.28",13,1678
"2022-01-13","C00VW4SYQ0","13.93",37,1888
"2022-01-13","C00VW4SYQ0","1.71",2,56
"2022-01-13","C00VW4SYQ0","2.17",5,369
"2022-01-13","C00VW4SYQ0","0.20",1,534
"2022-01-13","C00VW4SYQ0","6.51",12,1366
"2022-01-14","C00VW4SYQ0","12.54",34,1712
"2022-01-14","C00VW4SYQ0","1.09",3,412
"2022-01-14","C00VW4SYQ0","3.89",8,920
"2022-01-15","C00VW4SYQ0","9.73",23,1806
"2022-01-15","C00VW4SYQ0","1.35",1,42
"2022-01-15","C00VW4SYQ0","3.81",9,439
"2022-01-15","C00VW4SYQ0","4.58",10,1396
"2022-01-16","C00VW4SYQ0","16.18",31,1939
"2022-01-16","C00VW4SYQ0","0.99",1,65
"2022-01-16","C00VW4SYQ0","3.76",13,451
"2022-01-16","C00VW4SYQ0","3.65",8,928
"2022-01-17","C00VW4SYQ0","7.88",22,1716
"2022-01-17","C00VW4SYQ0","2.21",2,35
"2022-01-17","C00VW4SYQ0","3.96",9,515
"2022-01-17","C00VW4SYQ0","6.95",15,742
"2022-01-18","C00VW4SYQ0","20.49",54,2521
"2022-01-18","C00VW4SYQ0","2.14",2,81
"2022-01-18","C00VW4SYQ0","5.37",18,692
"2022-01-18","C00VW4SYQ0","5.82",12,1134
"2022-01-19","C00VW4SYQ0","19.30",47,2618
"2022-01-19","C00VW4SYQ0","1.26",1,5
"2022-01-19","C00VW4SYQ0","11.07",22,579
"2022-01-19","C00VW4SYQ0","0.13",1,144
"2022-01-19","C00VW4SYQ0","4.48",11,1545
"2022-01-20","C00VW4SYQ0","7.84",22,1744
"2022-01-20","C00VW4SYQ0","1.66",2,41
"2022-01-20","C00VW4SYQ0","11.16",36,718
"2022-01-20","C00VW4SYQ0","0.12",1,199
"2022-01-20","C00VW4SYQ0","8.88",22,1533
"2022-01-21","C00VW4SYQ0","3.17",13,1573
"2022-01-21","C00VW4SYQ0","2.08",2,73
"2022-01-21","C00VW4SYQ0","13.11",32,782
"2022-01-21","C00VW4SYQ0","5.57",15,1868
"2022-01-22","C00VW4SYQ0","5.51",15,1484
"2022-01-22","C00VW4SYQ0","2.02",2,111
"2022-01-22","C00VW4SYQ0","17.02",39,912
"2022-01-22","C00VW4SYQ0","0.23",2,396
"2022-01-22","C00VW4SYQ0","10.70",23,3055
"2022-01-23","C00VW4SYQ0","1.82",6,991
"2022-01-23","C00VW4SYQ0","1.31",1,51
"2022-01-23","C00VW4SYQ0","13.11",37,1367
"2022-01-23","C00VW4SYQ0","0.60",3,375
"2022-01-23","C00VW4SYQ0","10.33",27,2761
"2022-01-24","C00VW4SYQ0","1.77",7,879
"2022-01-24","C00VW4SYQ0","1.81",1,159
"2022-01-24","C00VW4SYQ0","23.04",70,1043
"2022-01-24","C00VW4SYQ0","8.75",23,2168
"2022-01-25","C00VW4SYQ0","2.24",8,1046
"2022-01-25","C00VW4SYQ0","1.02",2,25
"2022-01-25","C00VW4SYQ0","14.37",43,1142
"2022-01-25","C00VW4SYQ0","10.99",23,1753
"2022-01-26","C00VW4SYQ0","3.75",14,1497
"2022-01-26","C00VW4SYQ0","1.24",1,12
"2022-01-26","C00VW4SYQ0","14.10",52,1413
"2022-01-26","C00VW4SYQ0","10.43",26,2075
"2022-01-27","C00VW4SYQ0","2.06",7,1535
"2022-01-27","C00VW4SYQ0","1.16",1,118
"2022-01-27","C00VW4SYQ0","15.66",58,1124
"2022-01-27","C00VW4SYQ0","8.57",25,1591
"2022-01-28","C00VW4SYQ0","1.79",5,823
"2022-01-28","C00VW4SYQ0","1.31",1,29
"2022-01-28","C00VW4SYQ0","21.94",57,1084
"2022-01-28","C00VW4SYQ0","8.47",20,1541
"2022-01-29","C00VW4SYQ0","2.17",8,748
"2022-01-29","C00VW4SYQ0","1.00",1,38
"2022-01-29","C00VW4SYQ0","20.23",60,1519
"2022-01-29","C00VW4SYQ0","0.16",1,270
"2022-01-29","C00VW4SYQ0","8.24",21,1759
"2022-01-30","C00VW4SYQ0","4.34",15,2328
"2022-01-30","C00VW4SYQ0","0.90",1,38
"2022-01-30","C00VW4SYQ0","41.16",108,2266
"2022-01-30","C00VW4SYQ0","15.96",40,3002
"2022-01-31","C00VW4SYQ0","1.12",6,680
"2022-01-31","C00VW4SYQ0","1.04",1,2
"2022-01-31","C00VW4SYQ0","20.71",56,1045
"2022-01-31","C00VW4SYQ0","2.98",8,932
"2022-02-01","C00VW4SYQ0","2.74",7,1190
"2022-02-01","C00VW4SYQ0","1.03",2,36
"2022-02-01","C00VW4SYQ0","23.38",47,1495
"2022-02-01","C00VW4SYQ0","10.47",25,1969
"2022-02-02","C00VW4SYQ0","3.33",12,1806
"2022-02-02","C00VW4SYQ0","2.56",3,98
"2022-02-02","C00VW4SYQ0","28.97",64,1718
"2022-02-02","C00VW4SYQ0","14.28",32,3093
"2022-02-03","C00VW4SYQ0","2.11",5,1121
"2022-02-03","C00VW4SYQ0","1.00",1,102
"2022-02-03","C00VW4SYQ0","21.79",40,1417
"2022-02-03","C00VW4SYQ0","0.28",1,305
"2022-02-03","C00VW4SYQ0","8.98",21,2200
"2022-02-04","C00VW4SYQ0","2.36",8,1492
"2022-02-04","C00VW4SYQ0","1.00",1,23
"2022-02-04","C00VW4SYQ0","19.80",49,1471
"2022-02-04","C00VW4SYQ0","0.77",4,237
"2022-02-04","C00VW4SYQ0","11.90",27,1993
"2022-02-05","C00VW4SYQ0","1.36",7,893
"2022-02-05","C00VW4SYQ0","1.53",2,87
"2022-02-05","C00VW4SYQ0","10.23",25,1271
"2022-02-05","C00VW4SYQ0","0.89",5,375
"2022-02-05","C00VW4SYQ0","9.83",22,2056
"2022-02-06","C00VW4SYQ0","3.50",8,1448
"2022-02-06","C00VW4SYQ0","1.78",2,64
"2022-02-06","C00VW4SYQ0","27.41",73,1952
"2022-02-06","C00VW4SYQ0","0.55",3,617
"2022-02-06","C00VW4SYQ0","16.16",34,3476
"2022-02-07","C00VW4SYQ0","1.11",5,1049
"2022-02-07","C00VW4SYQ0","1.56",2,41
"2022-02-07","C00VW4SYQ0","29.78",62,1461
"2022-02-07","C00VW4SYQ0","0.33",1,486
"2022-02-07","C00VW4SYQ0","10.02",22,2349
"2022-02-08","C00VW4SYQ0","1.86",6,1294
"2022-02-08","C00VW4SYQ0","1.18",2,234
"2022-02-08","C00VW4SYQ0","18.84",42,1320
"2022-02-08","C00VW4SYQ0","0.62",3,1130
"2022-02-08","C00VW4SYQ0","13.59",30,2104
"2022-02-09","C00VW4SYQ0","0.68",3,1344
"2022-02-09","C00VW4SYQ0","1.39",2,23
"2022-02-09","C00VW4SYQ0","27.14",63,1602
"2022-02-09","C00VW4SYQ0","0.75",3,718
"2022-02-09","C00VW4SYQ0","14.53",32,2325
"2022-02-10","C00VW4SYQ0","1.59",6,1978
"2022-02-10","C00VW4SYQ0","1.00",1,15
"2022-02-10","C00VW4SYQ0","28.45",63,1417
"2022-02-10","C00VW4SYQ0","0.71",3,305
"2022-02-10","C00VW4SYQ0","11.60",26,2106
"2022-02-11","C00VW4SYQ0","3.76",10,1629
"2022-02-11","C00VW4SYQ0","1.00",1,11
"2022-02-11","C00VW4SYQ0","22.78",62,1272
"2022-02-11","C00VW4SYQ0","0.38",2,308
"2022-02-11","C00VW4SYQ0","15.17",36,2131
"2022-02-12","C00VW4SYQ0","1.34",4,976
"2022-02-12","C00VW4SYQ0","0.94",1,27
"2022-02-12","C00VW4SYQ0","13.85",35,984
"2022-02-12","C00VW4SYQ0","0.18",1,299
"2022-02-12","C00VW4SYQ0","13.15",28,1865
"2022-02-13","C00VW4SYQ0","2.68",10,1396
"2022-02-13","C00VW4SYQ0","1.00",1,1
"2022-02-13","C00VW4SYQ0","21.45",50,1355
"2022-02-13","C00VW4SYQ0","0.33",2,366
"2022-02-13","C00VW4SYQ0","12.09",26,2572
"2022-02-14","C00VW4SYQ0","2.22",11,1054
"2022-02-14","C00VW4SYQ0","0.95",1,9
"2022-02-14","C00VW4SYQ0","25.32",50,1209
"2022-02-14","C00VW4SYQ0","0.72",3,389
"2022-02-14","C00VW4SYQ0","10.49",31,2211
"2022-02-15","C00VW4SYQ0","3.00",10,1838
"2022-02-15","C00VW4SYQ0","1.70",2,113
"2022-02-15","C00VW4SYQ0","46.50",87,1543
"2022-02-15","C00VW4SYQ0","0.22",1,418
"2022-02-15","C00VW4SYQ0","24.00",59,2598
"2022-02-16","C00VW4SYQ0","1.54",8,755
"2022-02-16","C00VW4SYQ0","1.55",2,56
"2022-02-16","C00VW4SYQ0","20.89",60,1293
"2022-02-16","C00VW4SYQ0","0.35",2,306
"2022-02-16","C00VW4SYQ0","5.52",15,1677
"2022-02-17","C00VW4SYQ0","0.89",4,129
"2022-02-17","C00VW4SYQ0","1.00",1,24
"2022-02-17","C00VW4SYQ0","3.24",13,295
"2022-02-17","C00VW4SYQ0","0.02",1,170
"2022-02-17","C00VW4SYQ0","2.22",8,419
"2022-02-18","C00VW4SYQ0","1.07",4,216
"2022-02-18","C00VW4SYQ0","1.00",1,37
"2022-02-18","C00VW4SYQ0","16.97",58,706
"2022-02-18","C00VW4SYQ0","1.86",7,597
"2022-02-19","C00VW4SYQ0","1.38",2,67
"2022-02-19","C00VW4SYQ0","1.60",5,243
"2022-02-19","C00VW4SYQ0","0.61",2,303
"2022-02-20","C00VW4SYQ0","0.88",4,237
"2022-02-20","C00VW4SYQ0","0.66",1,94
"2022-02-20","C00VW4SYQ0","13.41",45,633
"2022-02-20","C00VW4SYQ0","0.11",1,119
"2022-02-20","C00VW4SYQ0","3.67",15,1186
"2022-02-21","C00VW4SYQ0","0.28",1,86
"2022-02-21","C00VW4SYQ0","1.48",2,44
"2022-02-21","C00VW4SYQ0","2.42",11,313
"2022-02-21","C00VW4SYQ0","0.19",1,86
"2022-02-21","C00VW4SYQ0","2.11",8,476
"2022-02-22","C00VW4SYQ0","0.31",1,198
"2022-02-22","C00VW4SYQ0","0.90",1,34
"2022-02-22","C00VW4SYQ0","5.13",22,451
"2022-02-22","C00VW4SYQ0","3.88",13,1128
"2022-02-23","C00VW4SYQ0","0.31",1,122
"2022-02-23","C00VW4SYQ0","0.98",1,10
"2022-02-23","C00VW4SYQ0","6.64",27,428
"2022-02-23","C00VW4SYQ0","0.96",4,997
"2022-02-24","C00VW4SYQ0","0.96",4,185
"2022-02-24","C00VW4SYQ0","1.42",2,31
"2022-02-24","C00VW4SYQ0","16.01",69,886
"2022-02-24","C00VW4SYQ0","0.45",3,172
"2022-02-24","C00VW4SYQ0","4.37",10,1403
"2022-02-25","C00VW4SYQ0","1.00",1,6
"2022-02-25","C00VW4SYQ0","10.13",36,737
"2022-02-25","C00VW4SYQ0","5.18",15,969
"2022-02-26","C00VW4SYQ0","1.27",4,208
"2022-02-26","C00VW4SYQ0","1.18",2,41
"2022-02-26","C00VW4SYQ0","21.14",49,785
"2022-02-26","C00VW4SYQ0","0.53",5,276
"2022-02-26","C00VW4SYQ0","5.87",18,1075
"2022-02-27","C00VW4SYQ0","1.24",2,11
"2022-02-27","C00VW4SYQ0","16.83",42,733
"2022-02-27","C00VW4SYQ0","0.53",4,246
"2022-02-27","C00VW4SYQ0","6.36",20,1436
"2022-02-28","C00VW4SYQ0","0.87",6,142
"2022-02-28","C00VW4SYQ0","4.18",23,338
"2022-02-28","C00VW4SYQ0","0.62",3,236
"2022-02-28","C00VW4SYQ0","1.43",7,635
"2022-03-01","C00VW4SYQ0","0.76",4,265
"2022-03-01","C00VW4SYQ0","1.00",1,2
"2022-03-01","C00VW4SYQ0","10.56",34,720
"2022-03-01","C00VW4SYQ0","0.40",2,242
"2022-03-01","C00VW4SYQ0","8.58",20,1814
"2022-03-02","C00VW4SYQ0","21.13",96,926
"2022-03-02","C00VW4SYQ0","3.65",12,1357
"2022-03-03","C00VW4SYQ0","0.30",2,175
"2022-03-03","C00VW4SYQ0","18.32",77,899
"2022-03-03","C00VW4SYQ0","0.74",4,339
"2022-03-03","C00VW4SYQ0","3.17",9,1134
"2022-03-04","C00VW4SYQ0","11.14",42,1002
"2022-03-04","C00VW4SYQ0","1.30",5,666
"2022-03-04","C00VW4SYQ0","4.88",13,1479
"2022-03-05","C00VW4SYQ0","0.99",3,278
"2022-03-05","C00VW4SYQ0","1.42",2,67
"2022-03-05","C00VW4SYQ0","45.03",140,1885
"2022-03-05","C00VW4SYQ0","1.56",6,984
"2022-03-05","C00VW4SYQ0","9.51",24,1758
"2022-03-06","C00VW4SYQ0","0.57",3,300
"2022-03-06","C00VW4SYQ0","0.92",1,3
"2022-03-06","C00VW4SYQ0","16.41",53,1085
"2022-03-06","C00VW4SYQ0","0.89",6,718
"2022-03-06","C00VW4SYQ0","6.74",21,1062
"2022-03-07","C00VW4SYQ0","0.66",3,421
"2022-03-07","C00VW4SYQ0","0.88",1,28
"2022-03-07","C00VW4SYQ0","19.76",92,1347
"2022-03-07","C00VW4SYQ0","0.47",2,750
"2022-03-07","C00VW4SYQ0","6.42",20,1290
"2022-03-08","C00VW4SYQ0","0.49",2,651
"2022-03-08","C00VW4SYQ0","1.00",1,15
"2022-03-08","C00VW4SYQ0","12.96",50,1124
"2022-03-08","C00VW4SYQ0","2.76",11,802
"2022-03-08","C00VW4SYQ0","6.64",19,1372
"2022-03-09","C00VW4SYQ0","0.45",1,113
"2022-03-09","C00VW4SYQ0","13.65",44,1583
"2022-03-09","C00VW4SYQ0","1.40",6,710
"2022-03-09","C00VW4SYQ0","9.06",24,1472
"2022-03-10","C00VW4SYQ0","0.26",1,488
"2022-03-10","C00VW4SYQ0","13.95",46,1803
"2022-03-10","C00VW4SYQ0","1.41",6,859
"2022-03-10","C00VW4SYQ0","3.90",13,1725
"2022-03-11","C00VW4SYQ0","0.51",1,439
"2022-03-11","C00VW4SYQ0","0.78",1,38
"2022-03-11","C00VW4SYQ0","12.61",35,1292
"2022-03-11","C00VW4SYQ0","2.32",9,864
"2022-03-11","C00VW4SYQ0","7.15",23,1294
"2022-03-12","C00VW4SYQ0","1.24",4,661
"2022-03-12","C00VW4SYQ0","12.94",39,1042
"2022-03-12","C00VW4SYQ0","4.37",18,1112
"2022-03-12","C00VW4SYQ0","5.34",15,1380
"2022-03-13","C00VW4SYQ0","7.47",45,1062
"2022-03-13","C00VW4SYQ0","0.20",2,918
"2022-03-13","C00VW4SYQ0","4.61",14,1010
"2021-05-03","C00WJSVHD0","0.27",1,36
"2021-05-06","C00WJSVHD0","0.27",1,24
"2021-05-06","C00WJSVHD0","0.71",1,46
"2021-05-12","C00WJSVHD0","0.30",1,5
"2021-05-14","C00WJSVHD0","0.30",1,2
"2021-05-16","C00WJSVHD0","0.54",1,59
"2021-05-18","C00WJSVHD0","1.70",1,70
"2021-05-20","C00WJSVHD0","1.97",2,66
"2021-05-23","C00WJSVHD0","0.34",1,52
"2021-05-30","C00WJSVHD0","0.38",1,4
"2021-05-31","C00WJSVHD0","0.32",1,7
"2021-06-06","C00WJSVHD0","0.29",1,38
"2021-06-08","C00WJSVHD0","1.22",2,13
"2021-06-09","C00WJSVHD0","0.50",1,15
"2021-06-09","C00WJSVHD0","0.22",1,108
"2021-06-13","C00WJSVHD0","0.38",1,8
"2021-06-19","C00WJSVHD0","0.55",1,7
"2021-06-20","C00WJSVHD0","0.64",1,9
"2021-06-20","C00WJSVHD0","0.32",1,99
"2021-06-21","C00WJSVHD0","0.23",1,119
"2021-06-22","C00WJSVHD0","0.25",1,115
"2021-06-28","C00WJSVHD0","0.50",1,124
"2021-06-29","C00WJSVHD0","0.54",1,18
"2021-06-29","C00WJSVHD0","0.10",1,155
"2021-07-01","C00WJSVHD0","0.34",1,140
"2021-07-04","C00WJSVHD0","0.38",1,10
"2021-07-07","C00WJSVHD0","0.14",1,110
"2021-07-14","C00WJSVHD0","0.96",1,38
"2021-07-15","C00WJSVHD0","0.87",1,1
"2021-07-23","C00WJSVHD0","0.12",1,60
"2021-07-25","C00WJSVHD0","0.85",1,38
"2021-07-25","C00WJSVHD0","0.19",1,72
"2021-07-26","C00WJSVHD0","0.31",1,34
"2021-07-27","C00WJSVHD0","0.02",1,73
"2021-07-29","C00WJSVHD0","1.58",2,809
"2021-07-30","C00WJSVHD0","0.26",1,970
"2021-07-30","C00WJSVHD0","0.47",1,65
"2021-07-31","C00WJSVHD0","3.00",3,1049
"2021-07-31","C00WJSVHD0","0.56",1,111
"2021-08-01","C00WJSVHD0","4.49",4,493
"2021-08-02","C00WJSVHD0","2.12",2,1482
"2021-08-03","C00WJSVHD0","3.18",4,1572
"2021-08-04","C00WJSVHD0","2.82",3,1049
"2021-08-05","C00WJSVHD0","6.66",5,1085
"2021-08-06","C00WJSVHD0","1.57",2,949
"2021-08-07","C00WJSVHD0","3.45",3,1260
"2021-08-08","C00WJSVHD0","5.17",7,1218
"2021-08-09","C00WJSVHD0","1.09",1,755
"2021-08-10","C00WJSVHD0","1.00",2,709
"2021-08-10","C00WJSVHD0","0.02",1,38
"2021-08-11","C00WJSVHD0","0.70",1,479
"2021-08-11","C00WJSVHD0","0.28",1,20
"2021-08-12","C00WJSVHD0","0.60",1,214
"2021-08-13","C00WJSVHD0","0.57",1,381
"2021-08-14","C00WJSVHD0","1.07",2,598
"2021-08-15","C00WJSVHD0","0.98",2,1525
"2021-08-17","C00WJSVHD0","0.95",2,474
"2021-08-18","C00WJSVHD0","0.24",1,33
"2021-08-19","C00WJSVHD0","1.44",2,441
"2021-08-20","C00WJSVHD0","0.90",1,436
"2021-08-22","C00WJSVHD0","1.95",3,464
"2021-08-22","C00WJSVHD0","0.35",1,29
"2021-08-25","C00WJSVHD0","0.78",1,160
"2021-08-26","C00WJSVHD0","0.65",2,1068
"2021-08-31","C00WJSVHD0","3.21",4,651
"2021-08-31","C00WJSVHD0","0.46",1,56
"2021-09-01","C00WJSVHD0","2.55",3,352
"2021-09-02","C00WJSVHD0","1.06",1,350
"2021-09-03","C00WJSVHD0","1.27",2,468
"2021-09-04","C00WJSVHD0","1.28",1,486
"2021-09-05","C00WJSVHD0","2.76",3,452
"2021-09-06","C00WJSVHD0","1.05",2,305
"2021-09-07","C00WJSVHD0","1.82",3,287
"2021-09-08","C00WJSVHD0","1.76",2,422
"2021-09-11","C00WJSVHD0","0.86",1,401
"2021-09-14","C00WJSVHD0","1.05",1,218
"2021-09-16","C00WJSVHD0","0.31",1,102
"2021-09-17","C00WJSVHD0","0.81",1,635
"2021-09-17","C00WJSVHD0","0.02",1,31
"2021-09-18","C00WJSVHD0","0.69",1,730
"2021-09-19","C00WJSVHD0","1.70",2,509
"2021-09-21","C00WJSVHD0","2.72",3,1900
"2021-09-22","C00WJSVHD0","0.47",1,1436
"2021-09-23","C00WJSVHD0","3.75",4,1046
"2021-09-24","C00WJSVHD0","1.49",3,1035
"2021-09-26","C00WJSVHD0","2.53",3,1076
"2021-09-27","C00WJSVHD0","1.34",3,876
"2021-09-29","C00WJSVHD0","1.13",2,614
"2021-09-29","C00WJSVHD0","0.03",1,89
"2021-09-30","C00WJSVHD0","0.03",1,69
"2021-10-01","C00WJSVHD0","0.15",1,68
"2021-10-02","C00WJSVHD0","0.54",1,1541
"2021-10-03","C00WJSVHD0","0.81",1,910
"2021-10-03","C00WJSVHD0","0.25",1,44
"2021-10-04","C00WJSVHD0","0.69",1,769
"2021-10-04","C00WJSVHD0","0.16",1,97
"2021-10-05","C00WJSVHD0","2.82",3,1072
"2021-10-06","C00WJSVHD0","0.95",1,1131
"2021-10-07","C00WJSVHD0","2.20",3,971
"2021-10-08","C00WJSVHD0","1.05",1,1025
"2021-10-08","C00WJSVHD0","0.60",1,104
"2021-10-09","C00WJSVHD0","2.90",4,1345
"2021-10-09","C00WJSVHD0","0.65",2,91
"2021-10-10","C00WJSVHD0","1.36",3,1336
"2021-10-11","C00WJSVHD0","0.58",1,1385
"2021-10-11","C00WJSVHD0","0.13",1,65
"2021-10-12","C00WJSVHD0","1.04",1,932
"2021-10-13","C00WJSVHD0","2.07",3,1262
"2021-10-14","C00WJSVHD0","0.98",2,1444
"2021-10-15","C00WJSVHD0","2.75",4,1489
"2021-10-15","C00WJSVHD0","0.30",1,49
"2021-10-16","C00WJSVHD0","0.98",1,1048
"2021-10-17","C00WJSVHD0","1.80",3,1419
"2021-10-18","C00WJSVHD0","1.30",2,1299
"2021-10-19","C00WJSVHD0","0.49",1,1503
"2021-10-20","C00WJSVHD0","3.00",3,1694
"2021-10-21","C00WJSVHD0","2.11",2,1443
"2021-10-22","C00WJSVHD0","0.33",1,1046
"2021-10-22","C00WJSVHD0","0.35",1,51
"2021-10-24","C00WJSVHD0","0.24",1,176
"2021-10-25","C00WJSVHD0","0.55",1,1111
"2021-10-26","C00WJSVHD0","1.47",2,1180
"2021-10-27","C00WJSVHD0","3.46",5,1106
"2021-10-27","C00WJSVHD0","0.28",1,76
"2021-10-28","C00WJSVHD0","0.67",1,1544
"2021-10-29","C00WJSVHD0","4.11",3,1735
"2021-10-30","C00WJSVHD0","1.60",3,1102
"2021-10-31","C00WJSVHD0","1.02",2,1006
"2021-11-01","C00WJSVHD0","1.63",3,1609
"2021-11-02","C00WJSVHD0","0.55",1,739
"2021-11-03","C00WJSVHD0","1.66",2,835
"2021-11-04","C00WJSVHD0","5.61",4,1740
"2021-11-04","C00WJSVHD0","1.42",2,488
"2021-11-05","C00WJSVHD0","6.01",5,1793
"2021-11-06","C00WJSVHD0","3.71",4,1778
"2021-11-06","C00WJSVHD0","0.58",1,385
"2021-11-07","C00WJSVHD0","1.10",1,3221
"2021-11-07","C00WJSVHD0","0.90",2,679
"2021-11-08","C00WJSVHD0","1.20",1,1966
"2021-11-09","C00WJSVHD0","2.61",3,1910
"2021-11-10","C00WJSVHD0","2.98",4,2312
"2021-11-11","C00WJSVHD0","1.97",2,2465
"2021-11-12","C00WJSVHD0","6.84",5,1806
"2021-11-13","C00WJSVHD0","0.80",1,1429
"2021-11-16","C00WJSVHD0","1.84",3,436
"2021-11-20","C00WJSVHD0","4.48",3,388
"2021-11-21","C00WJSVHD0","1.03",2,1997
"2021-11-22","C00WJSVHD0","1.78",2,2131
"2021-11-22","C00WJSVHD0","0.42",1,263
"2021-11-22","C00WJSVHD0","0.34",1,227
"2021-11-23","C00WJSVHD0","2.48",3,999
"2021-11-24","C00WJSVHD0","1.94",2,397
"2021-11-24","C00WJSVHD0","0.19",1,167
"2021-11-24","C00WJSVHD0","0.32",1,183
"2021-11-25","C00WJSVHD0","1.08",1,929
