"Date","ASIN","Product Title","Ordered Revenue","Ordered Units","Glance Views","Conversion Rate"
"2022-02-27","C081T83M6T","Erbrian Bamboo Matte Lotion effet poudré pores resserrés 190ml","0.00",0,13,"0.15"
"2021-12-28","C00SYLH424","CC Crème - Soin Illuminateur du Visage - Doré - 45 ml","518.70",26,184,"0.11"
"2021-12-29","C00SYLH424","CC Crème - Soin Illuminateur du Visage - Doré - 45 ml","399.00",19,346,"0.06"
"2022-02-28","C081T83M6T","Erbrian Bamboo Matte Lotion effet poudré pores resserrés 190ml","29.00",2,7,"0.14"
"2021-12-28","C00SYLHYWE","Erb - Yuza Sorbet - Crème de Jour Nourrissante - 50ml","0.00",0,0,"0.00"
"2021-12-28","C00VW4SYQ0","BB Crème au Ginseng - Soin 5-en-1 pour le Visage - Teinte Claire - 15ml","35.80",4,192,"0.02"
"2021-12-29","C00VW4SYQ0","BB Crème au Ginseng - Soin 5-en-1 pour le Visage - Teinte Claire - 15ml","98.45",11,128,"0.08"
"2022-03-01","C081T83M6T","Erbrian Bamboo Matte Lotion effet poudré pores resserrés 190ml","29.00",2,10,"0.10"
"2021-12-28","C00WJSVHD0","Erb - Ginseng Infusion Night - Crème de Nuit Effet Tenseur - 50ml","0.00",0,0,"0.00"
"2021-12-29","C00WJSVHD0","Erb - Ginseng Infusion Night - Crème de Nuit Effet Tenseur - 50ml","0.00",0,13,"0.00"
"2022-03-02","C081T83M6T","Erbrian Bamboo Matte Lotion effet poudré pores resserrés 190ml","0.00",0,14,"0.07"
"2021-12-28","C00WLNSX8U","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Dorée - 45 ml""","175.05",9,80,"0.06"
"2021-12-29","C00WLNSX8U","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Dorée - 45 ml""","136.15",7,90,"0.09"
"2022-03-03","C081T83M6T","Erbrian Bamboo Matte Lotion effet poudré pores resserrés 190ml","14.50",1,7,"0.29"
"2021-12-28","C00WNYPKRY","Erb - Éponge Konjac au Thé Vert - 1 Unité","4.95",1,5,"0.40"
"2021-12-29","C00WNYPKRY","Erb - Éponge Konjac au Thé Vert - 1 Unité","0.00",0,4,"0.00"
"2022-03-04","C081T83M6T","Erbrian Bamboo Matte Lotion effet poudré pores resserrés 190ml","29.00",2,15,"0.00"
"2021-12-28","C00WNYPMRC","Erb L'Huile Nettoyante Solide, 80 g","0.00",0,22,"0.05"
"2021-12-29","C00WNYPMRC","Erb L'Huile Nettoyante Solide, 80 g","62.65",3,13,"0.15"
"2021-12-28","C00WPABW5A","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Clair - 45 ml","418.95",21,246,"0.10"
"2021-12-29","C00WPABW5A","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Clair - 45 ml","658.35",33,352,"0.06"
"2022-02-27","C082DLLVF2","Erb Centella Asiatica SPF 25 CC Creme Caramel, 15 ml,","20.10",2,58,"0.05"
"2021-12-28","C00ZRQX6B2","Erb Éponge Konjac Au De Bambou, Doré, Charbon","0.00",0,0,"0.00"
